date,store_id,product_id,category,rack_location,quantity_sold,unit_price_npr,discount_percent,customer_traffic,inventory_level,rainfall_mm,temperature,petrol_price,revenue_npr,cost_npr,profit_npr,is_dashain,is_tihar,is_holi,is_eid,is_lhosar,holiday_name,is_holiday,nepali_month,day_of_week,day,month,year,weekofyear,is_salary_week,festival_season
2024-07-16,12,1015,Smartphone,R1-A,1,7851.45,0,471,167,19.85,25.4,168.03,7851.45,5496.02,2355.43,0,0,0,0,0,,0,Kartik,Tuesday,16,7,2024,29,0,0
2024-03-10,6,1051,Router,R3-A,1,70297.12,5,391,434,16.95,17.4,173.06,66782.26,49207.98,17574.28,0,0,0,0,0,,0,Ashadh,Sunday,10,3,2024,10,0,0
2024-04-21,10,1079,Router,R3-A,7,165029.98,10,211,245,19.99,32.2,156.0,1039688.87,808646.9,231041.97,0,0,0,0,0,,0,Shrawan,Sunday,21,4,2024,16,0,0
2024-01-04,16,1005,Smartwatch,R1-B,5,126401.22,15,276,483,6.69,20.8,176.1,537205.18,442404.27,94800.91,0,0,0,0,0,,0,Baisakh,Thursday,4,1,2024,1,1,0
2024-12-15,14,1036,Smartphone,R1-A,6,196374.11,5,44,374,14.17,16.1,176.91,1119332.43,824771.26,294561.17,0,0,0,0,0,,0,Chaitra,Sunday,15,12,2024,50,0,0
2024-11-26,7,1084,Headphone,R3-C,8,189013.95,15,264,279,19.51,22.6,192.06,1285294.86,1058478.12,226816.74,0,0,0,0,0,,0,Falgun,Tuesday,26,11,2024,48,0,0
2024-11-13,19,1003,Headphone,R3-C,2,35648.61,5,32,233,10.24,12.0,170.52,67732.36,49908.05,17824.31,0,0,0,0,0,,0,Falgun,Wednesday,13,11,2024,46,0,0
2024-12-15,17,1097,Laptop,R2-B,2,194453.43,20,465,21,32.31,13.2,177.82,311125.49,272234.8,38890.69,0,0,0,0,0,,0,Chaitra,Sunday,15,12,2024,50,0,0
2024-04-04,9,1091,Headphone,R3-C,3,189215.89,15,414,201,9.92,32.6,184.62,482500.52,397353.37,85147.15,0,0,0,0,0,,0,Shrawan,Thursday,4,4,2024,14,1,0
2024-05-31,13,1037,Smartwatch,R1-B,3,75974.97,5,174,67,22.13,28.8,179.34,216528.66,159547.44,56981.22,0,0,0,0,0,,0,Bhadra,Friday,31,5,2024,22,0,0
2024-11-06,5,1040,Television,R4-D,3,196610.3,15,37,135,3.83,20.4,161.25,501356.26,412881.63,88474.63,0,0,0,0,0,,0,Falgun,Wednesday,6,11,2024,45,1,0
2024-05-16,5,1091,Headphone,R3-C,4,9097.14,10,381,230,1.12,17.5,161.87,32749.7,25471.99,7277.71,0,0,0,0,0,,0,Bhadra,Thursday,16,5,2024,20,0,0
2024-09-03,10,1080,Smartphone,R1-A,3,132828.61,15,360,57,36.73,29.2,160.53,338712.96,278940.08,59772.88,0,0,0,0,0,,0,Poush,Tuesday,3,9,2024,36,1,0
2024-08-30,10,1013,Smartwatch,R1-B,2,54697.27,15,323,14,35.24,22.1,163.71,92985.36,76576.18,16409.18,0,0,0,0,0,,0,Mangsir,Friday,30,8,2024,35,0,0
2024-01-31,7,1070,Headphone,R3-C,9,27633.69,5,62,263,19.47,17.5,168.13,236268.05,174092.25,62175.8,0,0,0,0,0,,0,Baisakh,Wednesday,31,1,2024,5,0,0
2024-02-09,15,1085,Router,R3-A,6,116351.92,15,293,476,20.67,20.5,184.59,593394.79,488678.06,104716.73,0,0,0,0,0,,0,Jestha,Friday,9,2,2024,6,0,0
2024-08-16,7,1050,Headphone,R3-C,3,62657.36,20,307,169,10.43,12.0,157.44,150377.66,131580.46,18797.2,0,0,0,0,0,,0,Mangsir,Friday,16,8,2024,33,0,0
2024-02-05,15,1064,Router,R3-A,9,134031.42,0,484,422,41.26,11.1,187.82,1206282.78,844397.95,361884.83,0,0,0,0,0,,0,Jestha,Monday,5,2,2024,6,1,0
2024-08-10,3,1092,Smartwatch,R1-B,4,108916.25,10,497,498,20.16,34.7,165.5,392098.5,304965.5,87133.0,0,0,0,0,0,,0,Mangsir,Saturday,10,8,2024,32,0,0
2024-01-06,19,1051,Headphone,R3-C,4,79732.7,5,94,290,11.44,34.1,179.54,302984.26,223251.56,79732.7,0,0,0,0,0,,0,Baisakh,Saturday,6,1,2024,1,1,0
2024-11-17,10,1094,Router,R3-A,8,38000.79,15,466,168,33.43,17.6,177.11,258405.37,212804.42,45600.95,0,0,0,0,0,,0,Falgun,Sunday,17,11,2024,46,0,0
2024-08-07,15,1029,Television,R4-D,7,121047.54,15,358,47,6.3,20.5,161.16,720232.86,593132.95,127099.91,0,0,0,0,0,,0,Mangsir,Wednesday,7,8,2024,32,1,0
2024-03-15,3,1056,Laptop,R2-B,7,166187.66,15,133,461,8.49,29.8,166.49,988816.58,814319.53,174497.05,0,0,0,0,0,,0,Ashadh,Friday,15,3,2024,11,0,0
2024-01-04,6,1078,Smartwatch,R1-B,7,120800.88,10,454,95,28.56,26.8,166.84,761045.54,591924.31,169121.23,0,0,0,0,0,,0,Baisakh,Thursday,4,1,2024,1,1,0
2024-11-30,12,1081,Router,R3-A,5,122883.47,0,216,326,19.46,8.0,179.95,614417.35,430092.14,184325.21,0,0,0,0,0,,0,Falgun,Saturday,30,11,2024,48,0,0
2024-05-13,15,1098,Smartphone,R1-A,7,103343.8,20,426,43,25.63,16.2,186.54,578725.28,506384.62,72340.66,0,0,0,0,0,,0,Bhadra,Monday,13,5,2024,20,0,0
2024-04-27,6,1029,Headphone,R3-C,4,78871.54,20,448,352,4.26,12.5,194.85,252388.93,220840.31,31548.62,0,0,0,0,0,,0,Shrawan,Saturday,27,4,2024,17,0,0
2024-04-03,13,1097,Router,R3-A,8,92576.69,5,174,239,15.82,34.8,158.84,703582.84,518429.46,185153.38,0,0,0,0,0,,0,Shrawan,Wednesday,3,4,2024,14,1,0
2024-03-02,19,1041,Router,R3-A,9,197929.27,0,56,290,11.76,27.5,192.55,1781363.43,1246954.4,534409.03,0,0,0,0,0,,0,Ashadh,Saturday,2,3,2024,9,1,0
2024-07-12,3,1010,Router,R3-A,3,150434.36,0,429,282,1.23,6.4,177.46,451303.08,315912.16,135390.92,0,0,0,0,0,,0,Kartik,Friday,12,7,2024,28,0,0
2024-11-30,8,1026,Laptop,R2-B,7,87250.77,10,380,448,0.44,32.0,169.27,549679.85,427528.77,122151.08,0,0,0,0,0,,0,Falgun,Saturday,30,11,2024,48,0,0
2024-07-21,8,1023,Smartphone,R1-A,9,92544.69,15,165,69,3.76,32.8,166.38,707966.88,583031.55,124935.33,0,0,0,0,0,,0,Kartik,Sunday,21,7,2024,29,0,0
2024-01-26,15,1098,Smartphone,R1-A,1,100927.14,0,275,252,5.64,15.0,163.36,100927.14,70649.0,30278.14,0,0,0,0,0,,0,Baisakh,Friday,26,1,2024,4,0,0
2024-06-21,4,1038,Television,R4-D,2,132544.21,15,288,65,33.11,24.3,177.28,225325.16,185561.89,39763.27,0,0,0,0,0,,0,Ashwin,Friday,21,6,2024,25,0,0
2024-10-26,19,1071,Laptop,R2-B,7,94259.73,10,485,326,14.44,25.5,192.84,593836.3,461872.68,131963.62,0,0,0,0,0,,0,Magh,Saturday,26,10,2024,43,0,0
2024-05-12,3,1017,Router,R3-A,2,137863.47,5,491,455,8.68,26.9,162.29,261940.59,193008.86,68931.73,0,0,0,0,0,,0,Bhadra,Sunday,12,5,2024,19,0,0
2024-11-21,13,1076,Smartwatch,R1-B,7,67179.19,5,14,446,7.1,25.8,172.45,446741.61,329178.03,117563.58,0,0,0,0,0,,0,Falgun,Thursday,21,11,2024,47,0,0
2024-04-27,8,1044,Laptop,R2-B,1,83306.65,15,91,492,25.28,21.8,163.15,70810.65,58314.65,12496.0,0,0,0,0,0,,0,Shrawan,Saturday,27,4,2024,17,0,0
2024-11-19,16,1087,Laptop,R2-B,3,173082.52,15,128,476,16.42,33.6,162.03,441360.43,363473.29,77887.14,0,0,0,0,0,,0,Falgun,Tuesday,19,11,2024,47,0,0
2024-10-01,13,1086,Smartphone,R1-A,5,67123.32,0,271,335,5.24,20.4,189.67,335616.6,234931.62,100684.98,0,0,0,0,0,,0,Magh,Tuesday,1,10,2024,40,1,0
2024-07-30,3,1011,Television,R4-D,6,192958.47,10,134,284,28.77,8.3,165.48,1041975.74,810425.57,231550.17,0,0,0,0,0,,0,Kartik,Tuesday,30,7,2024,31,0,0
2024-08-12,16,1048,Television,R4-D,9,36155.98,5,435,30,2.66,7.4,164.92,309133.63,227782.67,81350.96,0,0,0,0,0,,0,Mangsir,Monday,12,8,2024,33,0,0
2024-01-20,9,1093,Laptop,R2-B,9,49852.6,0,312,447,17.06,5.6,191.39,448673.4,314071.38,134602.02,0,0,0,0,0,,0,Baisakh,Saturday,20,1,2024,3,0,0
2024-04-22,14,1030,Laptop,R2-B,3,93808.59,20,224,213,7.99,17.8,170.44,225140.62,196998.04,28142.58,0,0,0,0,0,,0,Shrawan,Monday,22,4,2024,17,0,0
2024-05-19,13,1091,Headphone,R3-C,8,159886.93,0,37,180,8.78,13.2,155.35,1279095.44,895366.81,383728.63,0,0,0,0,0,,0,Bhadra,Sunday,19,5,2024,20,0,0
2024-02-16,7,1021,Router,R3-A,4,146851.94,15,498,201,17.1,31.9,183.85,499296.6,411185.43,88111.17,0,0,0,0,0,,0,Jestha,Friday,16,2,2024,7,0,0
2024-01-01,15,1043,Smartphone,R1-A,7,36544.27,20,278,67,9.3,31.0,175.68,204647.91,179066.92,25580.99,0,0,0,0,0,,0,Baisakh,Monday,1,1,2024,1,1,0
2024-03-30,7,1091,Router,R3-A,6,48863.64,0,34,24,27.45,30.1,185.97,293181.84,205227.29,87954.55,0,0,0,0,0,,0,Ashadh,Saturday,30,3,2024,13,0,0
2024-05-21,6,1063,Smartwatch,R1-B,8,115902.07,10,16,247,18.69,31.0,177.81,834494.9,649051.59,185443.31,0,0,0,0,0,,0,Bhadra,Tuesday,21,5,2024,21,0,0
2024-11-15,2,1076,Smartwatch,R1-B,6,60442.62,5,203,372,20.65,13.9,169.05,344522.93,253859.0,90663.93,0,0,0,0,0,,0,Falgun,Friday,15,11,2024,46,0,0
2024-02-07,9,1024,Television,R4-D,4,85620.41,20,89,396,3.35,17.8,157.66,273985.31,239737.15,34248.16,0,0,0,0,0,,0,Jestha,Wednesday,7,2,2024,6,1,0
2024-10-19,17,1050,Smartphone,R1-A,2,98345.65,10,451,336,24.11,14.4,189.64,177022.17,137683.91,39338.26,0,0,0,0,0,,0,Magh,Saturday,19,10,2024,42,0,0
2024-05-18,5,1006,Router,R3-A,7,119660.71,0,331,423,3.38,7.6,163.28,837624.97,586337.48,251287.49,0,0,0,0,0,,0,Bhadra,Saturday,18,5,2024,20,0,0
2024-12-21,12,1005,Television,R4-D,4,51708.16,15,45,455,8.91,32.7,193.85,175807.74,144782.85,31024.89,0,0,0,0,0,,0,Chaitra,Saturday,21,12,2024,51,0,0
2024-11-28,1,1023,Smartwatch,R1-B,9,34301.75,15,267,342,17.19,23.5,164.83,262408.39,216101.02,46307.37,0,0,0,0,0,,0,Falgun,Thursday,28,11,2024,48,0,0
2024-09-15,10,1018,Laptop,R2-B,9,80915.55,10,122,390,13.83,9.0,188.08,655415.96,509767.96,145648.0,0,0,0,0,0,,0,Poush,Sunday,15,9,2024,37,0,0
2024-06-09,11,1082,Smartphone,R1-A,7,18241.19,15,303,159,5.83,11.2,186.55,108535.08,89381.83,19153.25,0,0,0,0,0,,0,Ashwin,Sunday,9,6,2024,23,0,0
2024-06-26,16,1099,Smartphone,R1-A,5,106299.5,5,211,279,15.84,18.5,173.51,504922.62,372048.25,132874.37,0,0,0,0,0,,0,Ashwin,Wednesday,26,6,2024,26,0,0
2024-01-10,14,1008,Router,R3-A,3,168241.82,10,23,256,2.35,6.6,171.07,454252.91,353307.82,100945.09,0,0,0,0,0,,0,Baisakh,Wednesday,10,1,2024,2,0,0
2024-09-17,8,1035,Headphone,R3-C,3,25557.18,10,164,110,7.95,13.2,183.13,69004.39,53670.08,15334.31,0,0,0,0,0,,0,Poush,Tuesday,17,9,2024,38,0,0
2024-05-17,17,1039,Router,R3-A,9,24320.65,15,408,46,11.74,26.1,176.14,186052.97,153220.1,32832.87,0,0,0,0,0,,0,Bhadra,Friday,17,5,2024,20,0,0
2024-06-20,18,1092,Laptop,R2-B,9,17883.12,10,94,178,23.12,32.6,180.28,144853.27,112663.66,32189.61,0,0,0,0,0,,0,Ashwin,Thursday,20,6,2024,25,0,0
2024-01-13,12,1023,Laptop,R2-B,4,169876.54,0,149,35,5.05,32.9,173.81,679506.16,475654.31,203851.85,0,0,0,0,0,,0,Baisakh,Saturday,13,1,2024,2,0,0
2024-06-16,17,1047,Television,R4-D,1,17979.57,20,380,410,24.25,20.6,177.29,14383.66,12585.7,1797.96,0,0,0,0,0,,0,Ashwin,Sunday,16,6,2024,24,0,0
2024-05-09,14,1062,Smartphone,R1-A,5,196725.48,20,436,197,15.98,14.4,162.57,786901.92,688539.18,98362.74,0,0,0,0,0,,0,Bhadra,Thursday,9,5,2024,19,0,0
2024-03-24,16,1068,Television,R4-D,8,72949.6,15,106,41,2.82,32.6,157.22,496057.28,408517.76,87539.52,0,0,1,0,0,Holi,1,Ashadh,Sunday,24,3,2024,12,0,1
2024-11-16,14,1052,Laptop,R2-B,4,67094.91,5,194,478,24.55,28.6,169.24,254960.66,187865.75,67094.91,0,0,0,0,0,,0,Falgun,Saturday,16,11,2024,46,0,0
2024-11-14,9,1053,Headphone,R3-C,4,20143.09,5,497,331,0.33,22.6,173.63,76543.74,56400.65,20143.09,0,0,0,0,0,,0,Falgun,Thursday,14,11,2024,46,0,0
2024-04-10,4,1041,Smartphone,R1-A,9,117956.96,15,351,89,2.09,30.0,191.24,902370.74,743128.85,159241.89,0,0,0,1,0,Eid,1,Shrawan,Wednesday,10,4,2024,15,0,1
2024-11-24,11,1044,Laptop,R2-B,9,118004.68,15,367,344,4.03,18.8,171.56,902735.8,743429.48,159306.32,0,0,0,0,0,,0,Falgun,Sunday,24,11,2024,47,0,0
2024-09-29,6,1089,Headphone,R3-C,7,99773.55,10,441,67,12.84,8.4,172.36,628573.36,488890.39,139682.97,0,0,0,0,0,,0,Poush,Sunday,29,9,2024,39,0,0
2024-09-21,15,1013,Router,R3-A,8,63581.99,5,198,69,17.38,33.1,181.99,483223.12,356059.14,127163.98,0,0,0,0,0,,0,Poush,Saturday,21,9,2024,38,0,0
2024-02-07,5,1028,Smartwatch,R1-B,4,74979.02,20,91,109,23.11,21.0,163.27,239932.86,209941.26,29991.6,0,0,0,0,0,,0,Jestha,Wednesday,7,2,2024,6,1,0
2024-04-03,11,1005,Laptop,R2-B,8,65459.67,15,309,381,32.05,25.9,189.87,445125.76,366574.15,78551.61,0,0,0,0,0,,0,Shrawan,Wednesday,3,4,2024,14,1,0
2024-04-04,18,1006,Smartwatch,R1-B,6,86376.99,20,189,396,13.28,16.8,172.11,414609.55,362783.36,51826.19,0,0,0,0,0,,0,Shrawan,Thursday,4,4,2024,14,1,0
2024-10-31,13,1036,Television,R4-D,3,69674.04,20,455,408,9.04,9.1,192.23,167217.7,146315.48,20902.22,0,0,0,0,0,,0,Magh,Thursday,31,10,2024,44,0,0
2024-03-09,11,1052,Smartwatch,R1-B,7,135752.43,5,395,350,7.84,13.2,165.85,902753.66,665186.91,237566.75,0,0,0,0,0,,0,Ashadh,Saturday,9,3,2024,10,0,0
2024-11-13,14,1017,Laptop,R2-B,3,60565.72,20,358,21,6.12,6.3,173.62,145357.73,127188.01,18169.72,0,0,0,0,0,,0,Falgun,Wednesday,13,11,2024,46,0,0
2024-08-23,18,1086,Smartwatch,R1-B,7,71465.97,10,464,482,21.11,7.6,186.13,450235.61,350183.25,100052.36,0,0,0,0,0,,0,Mangsir,Friday,23,8,2024,34,0,0
2024-11-29,19,1037,Smartphone,R1-A,5,88221.06,10,424,276,1.27,11.1,177.24,396994.77,308773.71,88221.06,0,0,0,0,0,,0,Falgun,Friday,29,11,2024,48,0,0
2024-05-16,15,1058,Laptop,R2-B,4,2784.44,5,114,398,5.45,21.8,181.45,10580.87,7796.43,2784.44,0,0,0,0,0,,0,Bhadra,Thursday,16,5,2024,20,0,0
2024-03-16,9,1000,Headphone,R3-C,3,99432.35,10,390,194,32.11,34.8,166.23,268467.35,208807.94,59659.41,0,0,0,0,0,,0,Ashadh,Saturday,16,3,2024,11,0,0
2024-02-04,8,1067,Smartwatch,R1-B,8,52652.32,15,219,420,7.12,30.3,168.14,358035.78,294852.99,63182.79,0,0,0,0,0,,0,Jestha,Sunday,4,2,2024,5,1,0
2024-01-01,1,1043,Smartphone,R1-A,4,13117.79,5,338,44,19.84,7.6,175.3,49847.6,36729.81,13117.79,0,0,0,0,0,,0,Baisakh,Monday,1,1,2024,1,1,0
2024-10-22,4,1046,Television,R4-D,8,182382.22,20,258,409,0.83,30.3,163.1,1167246.21,1021340.43,145905.78,0,0,0,0,0,,0,Magh,Tuesday,22,10,2024,43,0,0
2024-11-15,14,1034,Television,R4-D,3,65838.91,15,81,110,4.17,21.1,160.05,167889.22,138261.71,29627.51,0,0,0,0,0,,0,Falgun,Friday,15,11,2024,46,0,0
2024-02-29,2,1086,Smartwatch,R1-B,9,86364.88,5,170,208,4.88,24.8,188.75,738419.72,544098.74,194320.98,0,0,0,0,0,,0,Jestha,Thursday,29,2,2024,9,0,0
2024-11-15,16,1090,Television,R4-D,6,165813.95,20,142,229,22.12,8.9,185.99,795906.96,696418.59,99488.37,0,0,0,0,0,,0,Falgun,Friday,15,11,2024,46,0,0
2024-12-14,3,1059,Headphone,R3-C,5,35024.22,20,249,438,6.98,16.9,192.28,140096.88,122584.77,17512.11,0,0,0,0,0,,0,Chaitra,Saturday,14,12,2024,50,0,0
2024-11-23,8,1089,Laptop,R2-B,5,170361.14,20,87,177,9.45,31.5,178.46,681444.56,596263.99,85180.57,0,0,0,0,0,,0,Falgun,Saturday,23,11,2024,47,0,0
2024-09-23,6,1051,Smartphone,R1-A,3,49844.31,20,67,418,8.9,17.8,171.81,119626.34,104673.05,14953.29,0,0,0,0,0,,0,Poush,Monday,23,9,2024,39,0,0
2024-12-26,16,1007,Router,R3-A,2,118629.5,20,470,249,4.51,8.8,159.12,189807.2,166081.3,23725.9,0,0,0,0,0,,0,Chaitra,Thursday,26,12,2024,52,0,0
2024-08-16,16,1079,Smartwatch,R1-B,6,137764.32,5,134,424,22.26,14.3,189.02,785256.62,578610.14,206646.48,0,0,0,0,0,,0,Mangsir,Friday,16,8,2024,33,0,0
2024-09-26,7,1040,Television,R4-D,1,181192.76,10,20,327,5.84,11.6,173.25,163073.48,126834.93,36238.55,0,0,0,0,0,,0,Poush,Thursday,26,9,2024,39,0,0
2024-11-11,13,1002,Laptop,R2-B,7,122312.32,20,477,371,2.18,25.6,177.45,684948.99,599330.37,85618.62,0,0,0,0,0,,0,Falgun,Monday,11,11,2024,46,0,0
2024-10-12,13,1095,Router,R3-A,5,91739.9,15,416,10,3.93,32.3,167.54,389894.58,321089.65,68804.93,0,0,0,0,0,,0,Magh,Saturday,12,10,2024,41,0,0
2024-10-17,5,1068,Headphone,R3-C,4,115309.33,5,438,251,37.36,27.0,175.95,438175.45,322866.12,115309.33,0,0,0,0,0,,0,Magh,Thursday,17,10,2024,42,0,0
2024-07-31,18,1083,Television,R4-D,9,42012.33,0,36,343,1.82,30.3,186.27,378110.97,264677.68,113433.29,0,0,0,0,0,,0,Kartik,Wednesday,31,7,2024,31,0,0
2024-06-13,15,1013,Television,R4-D,1,138436.72,10,216,234,16.3,29.2,183.49,124593.05,96905.7,27687.35,0,0,0,0,0,,0,Ashwin,Thursday,13,6,2024,24,0,0
2024-01-05,18,1095,Smartphone,R1-A,4,39002.38,15,231,135,0.87,5.4,194.56,132608.09,109206.66,23401.43,0,0,0,0,0,,0,Baisakh,Friday,5,1,2024,1,1,0
2024-12-04,2,1025,Headphone,R3-C,3,112335.03,20,321,253,4.52,8.7,174.83,269604.07,235903.56,33700.51,0,0,0,0,0,,0,Chaitra,Wednesday,4,12,2024,49,1,0
2024-03-18,10,1069,Headphone,R3-C,6,130225.52,5,391,53,14.17,17.7,176.19,742285.46,546947.18,195338.28,0,0,0,0,0,,0,Ashadh,Monday,18,3,2024,12,0,0
2024-03-02,13,1057,Smartwatch,R1-B,5,179919.47,5,259,477,45.28,8.4,157.11,854617.48,629718.14,224899.34,0,0,0,0,0,,0,Ashadh,Saturday,2,3,2024,9,1,0
2024-05-11,18,1099,Router,R3-A,7,91137.59,20,324,128,31.9,27.0,170.58,510370.5,446574.19,63796.31,0,0,0,0,0,,0,Bhadra,Saturday,11,5,2024,19,0,0
2024-03-29,15,1039,Smartphone,R1-A,1,155515.98,15,217,225,4.79,7.1,191.88,132188.58,108861.19,23327.39,0,0,0,0,0,,0,Ashadh,Friday,29,3,2024,13,0,0
2024-08-24,12,1050,Smartwatch,R1-B,5,35171.04,5,118,19,16.17,17.5,169.02,167062.44,123098.64,43963.8,0,0,0,0,0,,0,Mangsir,Saturday,24,8,2024,34,0,0
2024-02-11,15,1004,Smartphone,R1-A,2,32926.9,10,305,99,3.01,16.8,185.64,59268.42,46097.66,13170.76,0,0,0,0,0,,0,Jestha,Sunday,11,2,2024,6,0,0
2024-03-29,13,1076,Headphone,R3-C,2,105910.01,15,411,289,8.83,21.3,194.1,180047.02,148274.01,31773.01,0,0,0,0,0,,0,Ashadh,Friday,29,3,2024,13,0,0
2024-10-22,18,1031,Smartphone,R1-A,2,120075.47,20,444,56,9.28,23.9,160.07,192120.75,168105.66,24015.09,0,0,0,0,0,,0,Magh,Tuesday,22,10,2024,43,0,0
2024-11-23,15,1079,Smartphone,R1-A,9,127203.53,15,70,225,14.61,33.4,168.36,973107.0,801382.24,171724.76,0,0,0,0,0,,0,Falgun,Saturday,23,11,2024,47,0,0
2024-10-21,11,1000,Smartphone,R1-A,3,149643.46,15,131,140,4.22,13.1,173.97,381590.82,314251.27,67339.55,0,0,0,0,0,,0,Magh,Monday,21,10,2024,43,0,0
2024-04-13,19,1076,Laptop,R2-B,4,60396.43,0,248,124,28.95,25.0,164.49,241585.72,169110.0,72475.72,0,0,0,0,0,,0,Shrawan,Saturday,13,4,2024,15,0,0
2024-01-14,3,1053,Laptop,R2-B,5,125276.33,20,115,437,1.49,6.1,155.5,501105.32,438467.16,62638.16,0,0,0,0,0,,0,Baisakh,Sunday,14,1,2024,2,0,0
2024-10-14,7,1010,Router,R3-A,4,39251.55,10,288,308,4.28,5.0,173.74,141305.58,109904.34,31401.24,0,0,0,0,0,,0,Magh,Monday,14,10,2024,42,0,0
2024-06-27,14,1052,Router,R3-A,4,45361.55,20,45,51,3.54,5.8,176.46,145156.96,127012.34,18144.62,0,0,0,0,0,,0,Ashwin,Thursday,27,6,2024,26,0,0
2024-05-04,14,1007,Headphone,R3-C,5,15327.16,0,47,133,15.03,18.5,180.02,76635.8,53645.06,22990.74,0,0,0,0,0,,0,Bhadra,Saturday,4,5,2024,18,1,0
2024-12-18,13,1024,Smartphone,R1-A,9,149906.12,20,81,291,3.4,21.7,188.09,1079324.06,944408.56,134915.5,0,0,0,0,0,,0,Chaitra,Wednesday,18,12,2024,51,0,0
2024-01-23,12,1039,Headphone,R3-C,9,102384.61,20,65,152,8.24,5.2,165.12,737169.19,645023.04,92146.15,0,0,0,0,0,,0,Baisakh,Tuesday,23,1,2024,4,0,0
2024-03-03,9,1031,Laptop,R2-B,6,49160.77,10,176,346,14.23,16.9,157.44,265468.16,206475.23,58992.93,0,0,0,0,0,,0,Ashadh,Sunday,3,3,2024,9,1,0
2024-05-22,1,1087,Smartphone,R1-A,3,112135.07,0,230,185,10.37,6.2,158.59,336405.21,235483.65,100921.56,0,0,0,0,0,,0,Bhadra,Wednesday,22,5,2024,21,0,0
2024-06-01,19,1027,Smartwatch,R1-B,6,72139.56,20,85,238,1.26,24.6,174.9,346269.89,302986.15,43283.74,0,0,0,0,0,,0,Ashwin,Saturday,1,6,2024,22,1,0
2024-05-24,11,1077,Laptop,R2-B,4,167767.56,20,219,182,2.16,23.9,191.89,536856.19,469749.17,67107.02,0,0,0,0,0,,0,Bhadra,Friday,24,5,2024,21,0,0
2024-08-12,19,1002,Laptop,R2-B,3,106573.28,5,220,350,10.12,28.5,194.29,303733.85,223803.89,79929.96,0,0,0,0,0,,0,Mangsir,Monday,12,8,2024,33,0,0
2024-11-04,18,1099,Laptop,R2-B,6,7902.52,20,237,2,3.49,21.4,163.2,37932.1,33190.58,4741.52,0,0,0,0,0,,0,Falgun,Monday,4,11,2024,45,1,0
2024-04-13,12,1090,Smartphone,R1-A,6,197048.87,10,234,283,12.06,23.7,161.08,1064063.9,827605.25,236458.65,0,0,0,0,0,,0,Shrawan,Saturday,13,4,2024,15,0,0
2024-04-13,1,1083,Router,R3-A,2,16711.11,5,462,377,2.57,13.4,169.14,31751.11,23395.55,8355.56,0,0,0,0,0,,0,Shrawan,Saturday,13,4,2024,15,0,0
2024-02-08,19,1078,Television,R4-D,9,139799.72,0,263,195,12.74,7.6,173.56,1258197.48,880738.24,377459.24,0,0,0,0,0,,0,Jestha,Thursday,8,2,2024,6,0,0
2024-07-16,17,1061,Smartwatch,R1-B,8,88576.66,15,496,464,19.43,27.1,187.32,602321.29,496029.3,106291.99,0,0,0,0,0,,0,Kartik,Tuesday,16,7,2024,29,0,0
2024-05-13,5,1026,Smartwatch,R1-B,6,51364.93,10,165,165,23.64,23.4,185.98,277370.62,215732.71,61637.91,0,0,0,0,0,,0,Bhadra,Monday,13,5,2024,20,0,0
2024-03-07,3,1044,Headphone,R3-C,1,135938.73,0,483,289,11.96,33.1,191.91,135938.73,95157.11,40781.62,0,0,0,0,0,,0,Ashadh,Thursday,7,3,2024,10,1,0
2024-06-27,2,1091,Smartphone,R1-A,2,26927.68,5,372,339,43.5,34.7,189.32,51162.59,37698.75,13463.84,0,0,0,0,0,,0,Ashwin,Thursday,27,6,2024,26,0,0
2024-02-11,3,1024,Router,R3-A,4,171932.85,15,158,140,9.14,30.4,172.55,584571.69,481411.98,103159.71,0,0,0,0,0,,0,Jestha,Sunday,11,2,2024,6,0,0
2024-01-15,8,1060,Laptop,R2-B,7,51621.17,0,327,110,0.46,34.6,155.76,361348.19,252943.73,108404.46,0,0,0,0,0,,0,Baisakh,Monday,15,1,2024,3,0,0
2024-04-20,16,1043,Television,R4-D,9,73567.82,10,288,260,28.8,24.4,164.46,595899.34,463477.27,132422.07,0,0,0,0,0,,0,Shrawan,Saturday,20,4,2024,16,0,0
2024-06-05,6,1096,Smartphone,R1-A,5,127263.44,5,414,383,28.33,7.8,179.4,604501.34,445422.04,159079.3,0,0,0,0,0,,0,Ashwin,Wednesday,5,6,2024,23,1,0
2024-10-15,13,1045,Smartphone,R1-A,2,2203.8,10,468,187,7.61,7.7,175.06,3966.84,3085.32,881.52,0,0,0,0,0,,0,Magh,Tuesday,15,10,2024,42,0,0
2024-08-18,16,1013,Router,R3-A,1,95604.23,10,499,343,0.76,29.2,164.61,86043.81,66922.96,19120.85,0,0,0,0,0,,0,Mangsir,Sunday,18,8,2024,33,0,0
2024-06-05,16,1007,Television,R4-D,1,179061.29,5,385,370,22.9,12.1,160.26,170108.23,125342.9,44765.33,0,0,0,0,0,,0,Ashwin,Wednesday,5,6,2024,23,1,0
2024-02-07,3,1047,Laptop,R2-B,5,136722.3,20,240,357,22.6,6.8,163.64,546889.2,478528.05,68361.15,0,0,0,0,0,,0,Jestha,Wednesday,7,2,2024,6,1,0
2024-04-06,13,1013,Smartphone,R1-A,7,78804.27,10,409,272,27.44,19.2,165.39,496466.9,386140.92,110325.98,0,0,0,0,0,,0,Shrawan,Saturday,6,4,2024,14,1,0
